Data,Hora,Vaga,Nome da Empresa,Tipo de Trabalho,URL,Cidade,Estado
21/11/2023,19:20,Analista de Retenção Jr.,PensoJobs,Híbrido,https://penso.gupy.io/job/eyJqb2JJZCI6NjAxNTI5Nywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Paulo,São Paulo
21/11/2023,18:38,Pessoa Analista de Suporte,Superlógica Tecnologias ,Híbrido,https://superlogica.gupy.io/job/eyJqb2JJZCI6NTk0MDEwMCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Campinas,São Paulo
21/11/2023,18:34,Analista de Prevenção e Fraude,Superlógica Tecnologias ,Híbrido,https://superlogica.gupy.io/job/eyJqb2JJZCI6NTg5Mjg4OCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Campinas,São Paulo
21/11/2023,18:33,Analista Crédito Atacado JR,Honda,Híbrido,https://honda.gupy.io/job/eyJqb2JJZCI6NTkwNzUyOSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Paulo,São Paulo
21/11/2023,18:23,Analista Financeiro Júnior ,Reclame AQUI,Híbrido,https://reclame-aqui.gupy.io/job/eyJqb2JJZCI6NjAxMzU3Miwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Paulo,São Paulo
21/11/2023,18:06,Analista de Distribuição I | ZONA OESTE SP,Conf-Hotels,Híbrido,https://c0nf-h0tels.gupy.io/job/eyJqb2JJZCI6NTk5OTMwMywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Barueri,São Paulo
21/11/2023,18:03,Analista de Comunicação Digital Jr. (Social Media),Mendelics ,Híbrido,https://mendelics.gupy.io/job/eyJqb2JJZCI6NjAxNDI2OSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,São Paulo,São Paulo
21/11/2023,17:58,Analista de Distribuição II | ALPHAVILLE,Conf-Hotels,Híbrido,https://c0nf-h0tels.gupy.io/job/eyJqb2JJZCI6NTk5OTMwNCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Barueri,São Paulo
21/11/2023,17:53,CAS | Analista De Prevenção A Fraudes  ,Sicredi,Híbrido,https://sicredi.gupy.io/job/eyJqb2JJZCI6NjAxNDI3MSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Porto Alegre,Rio Grande do Sul
21/11/2023,17:52,Analista de Customer Experience | CORPORATIVO RESIDENCIAIS,Atlantica Hospitality International,Híbrido,https://vagasahi.gupy.io/job/eyJqb2JJZCI6NTk5NDk1MCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Barueri,São Paulo
21/11/2023,17:43,Analista de testes,Fadami soluções,Híbrido,https://fadami.gupy.io/job/eyJqb2JJZCI6NjAxNDAwNCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Rio de Janeiro,Rio de Janeiro
21/11/2023,17:36,Analista de Prevenção a Fraudes – Monitoramento Transacional Canais Digitais,Sicredi,Híbrido,https://sicredi.gupy.io/job/eyJqb2JJZCI6NjAxMzk5Mywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,Porto Alegre,Rio Grande do Sul
