job_id,published_date,title,description,career_page_name,type,application_deadline,is_remote_work,city,state,country,job_url,disabilities,workplace_type
6006720,2023-11-20T14:38:23.608Z,Analista de Sistemas e Requisitos SR- Presencial ,"Analisar, documentar, projetar, implementar, testar e gerenciar: se tudo isso faz parte do seu vocabulário, precisamos do seu suporte!  A gente quer que você faça parte do nosso time de tecnologia pra ser o responsável pela captura das regras de negócio, dos requisitos de sistema e documentos de apoio ao time de desenvolvimento, implementando soluções específicas pros nossos clientes.  E você, também quer fazer parte da nossa rede de #Zallpers?! Aproveite para conhecer melhor a Zallpy Digital clicando aqui 👉 https://zallpy.com/ 😉Responsabilidades e atribuiçõesRealizar o levantamento de requisitos e a especificação de projetos de TI, desenvolvendo soluções para processos, mapeamento e análise de regras de negócio;Conduzirá/facilitará reuniões com o stakeholders para descoberta de requisitos funcionais e não funcionais;Elaborar documentação técnica de especificação de requisitos de softwares e negócio;Definir escopo de funcionalidades e seus devidos comportamentos;Realizar refinamentos dos requisitos;Analisar e entender as demandas recebidas dos clientes, e direcionar para os responsáveis (levantamento de requisitos);Planejar, especificar e implementar melhorias e novas funcionalidades;Trabalhar em conjunto com o time para garantir a entrega do software de acordo com os requisitos mapeados;Ser o ponto de contato principal entre o cliente e a equipe técnica durante a fase de desenvolvimento;Validar as entregas junto aos clientes;Manter rastreabilidade dos requisitos e registrar as análises de impacto das estórias;Requisitos e qualificaçõesConhecimento em Análise de Negócios/ Análise e Levantamento de RequisitoConhecimento em Documentações (User Story, BDD)Conhecer Desenho de Processos (UML, Caso de Uso)Facilidade para compreender as necessidades de negócio e propor soluções em forma de requisitos de software.Habilidades de comunicação, facilitação, interação, pensamento visual, visão sistêmica, cocriação e simplicidade.Postura empreendedora, visão holística do negócio, habilidade para analisar criticamente os fundamentos de um negócio e do modelo de negócio. Desejável:Vivência em projetos de core bancário (Empréstimo Consignado, Portabilidade de Contratos, Crédito Direto, Cartões etc.)Conhecimentos em BABOK.Informações adicionaisLocais de atuação:PRESENCIAL -Porto Alegre - RSBuscamos!Profissionais dinâmicos, colaborativos, com foco em resultados e apaixonados por tecnologia e inovação que goste de desafios e que tenham o desejo de crescer conosco.Aqui você vai encontrar!Uma galera incrível e uma equipe unida;Energia positiva e o clima perfeito;Oportunidades de aprendizado todos os dias;Nossos dias são uma constante evolução.E para nos ajudar nesta tarefa estamos em busca de talentos que queiram transformar o mundo digital com a gente!#vemserZallpy",Zallpy Digital,vacancy_type_effective,,False,Porto Alegre,Rio Grande do Sul,Brasil,https://zallpy.gupy.io/job/eyJqb2JJZCI6NjAwNjcyMCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,on-site
6006723,2023-11-20T14:35:34.445Z,Analista de Recrutamento e Seleção Júnior - Florianópolis,"Estamos em busca de um Recrutador(a) apaixonado por pessoas e movido pelo desafio de encontrar os melhores talentos para nossa equipe!Buscamos um profissional orientado a resultados, que trabalhe bem em equipe e goste de procurar soluções para alcançar os objetivos da área.Se você é alguém que adora se conectar com pessoas, esta vaga é para você!#LI-NT1Responsabilidades e atribuiçõesSeu dia a dia será:Fazer hunting de candidatos e auxiliar na atração de pessoas com o perfil ideal para cada processo;Fazer a triagem de currículos e convocação de candidatos;Realizar testes e entrevistas por vídeo ou presenciais;Realizar o controle de vagas abertas e em andamento;Dar feedback aos participantes dos processos seletivos;Propor melhorias no modelo atual do processo seletivo e suas etapas;Requisitos e qualificações Perfil do profissional que buscamos:      Ser planejado e ter habilidade de resolução de problemas;Organização e visão de processos;Habilidade de relacionamento interpessoal;Buscar aprendizado constante para melhorar o que já fazemos bem;Capacidade crítica e analítica;Comunicação clara e precisa. O que é importante saber:   Experiência em Recrutamento e Seleção;Vontade de atrair e selecionar os melhores profissionais para a EQI! Para se encaixar bem na área você tem que:Querer trabalhar em equipe e ajudar o time;Pensar fora da caixa e se auto desafiar;Se arriscar, aprender rápido e se adaptar mais rápido ainda às mudanças e novas soluções/diretrizes;Conseguir se autodesenvolver e automotivar;Informações adicionaisO processo seletivo está dividido em três etapas:- Etapa 1: Triagem (avaliação do cadastro e teste de perfil);- Etapa 2: Entrevista por competências com a área de Talent Acquisition da EQI;- Etapa 3: Entrevista com gestor(a) a área de Talent.Obs: Poderá haver etapa de teste prático. Cada etapa do processo seletivo possui caráter eliminatório.Vaga presencial para Itajaí/SC.﻿Oferecemos:💰Salário fixo mensal💳VA/VR de R$ 1.568,00🩺Plano de Saúde Unimed🚌Vale Transporte🧡Colaboradores da EQI tem descontos com vários parceiros no Programa EQI VC+👩‍⚕️Assistência Psicológica🍎Frutas na copaSe você se identificou com a nossa empresa e tem os pré-requisitos da vaga, se candidate! Será um prazer receber sua candidatura, e, quem sabe, ter você dentro do time da EQI Investimentos. 🚀🧡Boa sorte! 🍀✨",EQI Investimentos,vacancy_type_effective,2023-12-08T00:00:00.000Z,False,Florianópolis,Santa Catarina,Brasil,https://eqiinvestimentos.gupy.io/job/eyJqb2JJZCI6NjAwNjcyMywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,False,on-site
5739337,2023-11-20T14:34:06.337Z,Analista de Contas Médicas I,"A You Saúde é mais do que apenas um plano de saúde. Trazemos conosco felicidade, segurança e tranquilidade para você e para quem você ama! Somos novos, mas já nascemos grandes, criada em 2020 com o propósito de levar bem-estar e saúde com um preço acessível já impactamos a vida de mais de 200 mil brasileiros. Temos cobertura em Minas Gerais, Espírito Santo, Pernambuco e Amazonas com diferentes tipos de planos, possuímos contratação rápida e 100% online Nosso objetivo é levar felicidade a você, garantindo o cuidado com sua saúde, preços acessíveis e dedicação no nosso trabalho. Por isso, trazemos o sorriso em nossa marca! Responsabilidades e atribuições- Receber documentos, preparar as faturas e arquivos eletrônicos, emitir relatório analítico;- Realizar o processamento das contas,-Auxiliar a tesouraria no fechamento das contas particulares;- Auditar todas as guias médicas existentes, apontar irregularidades e assegurar a correção das operaçõescontábeis.Requisitos e qualificações- Conhecimento em Excel- Conhecimento em Word- Desejável conhecimento prévio nas funçõesInformações adicionaisContratação: CLTEndereço de atuação: Estoril/BH﻿Quem é #You tem:·        Cartão FlashUm cartão com liberdade para utilizar onde preferir, seja com os colegas de trabalho no almoço ou para fazer o mercado. O valor é de R$30 por dia trabalhado! ·        Vale Transporte·        Auxilio CombustívelAqui você escolhe! Pode usar para seu deslocamento o vale transporte (desconto de 6% em folha) ou auxílio combustível (no valor de R$150 ou R$300 dependendo do descolamento residência x empresa, sem descontar nada do salário)!·        GympassA sua saúde é uma das nossas prioridades, por isso, a sua academia no Gympass é por nossa conta! Com possibilidade de up grade no plano com desconto. ·        Plano de SaúdeEm conjunto, oferecemos o plano de saúde coparticipativo da You Saúde, após o período de experiência, sem desconto mensal no salário!·        Academia Performance ·        Parceria com instituições de ensinoPara você ser protagonista da sua carreira e se capacitar cada vez mais, incentivamos seu desenvolvimento com bolsas de até 50% em cursos de graduação, pós-graduação e escolas de idiomas.·        Plano de CarreiraDiante muita dedicação e obstinação por resultados, ser reconhecido é muito bem-vindo, né?! Valorizando isso, contamos com um plano de carreira estruturado, para que você possa crescer conosco!·        DayOffNo dia do seu aniversário, você merece comemorar da forma que considerar mais legal! Então aqui damos a você um período de 3 meses, a partir de seu aniversário, para escolher quando preferir tirar seu dia, de acordo com os critérios do benefício :)·        Clube YouPara você ter acesso a diversos descontos e benefícios em milhares de estabelecimentos, como supermercados, cinemas, farmácias, hotéis, dentre outros! ·        Plano de Saúde PetHoje nossos pets fazem parte da família, não é mesmo?! Também nos preocupamos com a saúde deles! Portanto, você terá acesso a descontos exclusivos para aderir algum dos planos de assistência da nossa parceira AuHappy.·        Programa de GamificaçãoApós atingir as metas, temos também um programa de incentivo para dar aquele gás! Aqui nossas metas são convertidas em Ups, para você trocar por prêmios na Up Store mensalmente.·        Cartão SESCDescansar e viver novas experiências é essencial! Pensando nisso, nosso convênio com a rede SESC possibilita que você e seus dependentes aproveitem muitos benefícios em todo o país, garantindo acesso às atividades e serviços de qualidade, com baixo custo.",Prime Results ,vacancy_type_effective,,False,Belo Horizonte,Minas Gerais,Brasil,https://primeresults.gupy.io/job/eyJqb2JJZCI6NTczOTMzNywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,on-site
5997752,2023-11-20T14:32:25.399Z,ANALISTA DE INFRAESTRUTURA PL,"Nosso time é formado por excelentes profissionais da área da tecnologia.Colaboração e comprometimento fazem parte do nosso dia-a-dia, quando desenvolvemos novas funcionalidades, construindo um produto robusto e escalável.Fazendo parte de nossa equipe, seu trabalho irá impactar em milhares de usuários, de algumas das maiores empresas do país, que utilizam nossa solução diariamente.Responsabilidades e atribuiçõesAtividades:Irá atuar monitorando parâmetros de desempenho e de disponibilidade de aplicativos, recursos computacionais de storage, backup, rede SAN e servidores e ativos de rede, além de condições de operação do datacenter e de workloads do cliente em nuvem pública ou privada.  Requisitos e qualificaçõesFormação:Graduação completa nas seguintes áreas: Análise de Sistemas, Ciência da Computação, Processamento de Dados, Sistemas de Informação, Informática, Engenharia da Computação ou demais áreas de Tecnologia da Informação.Conhecimento desejável:Experiência técnica em utilização de produtos para monitoramento de ativos e serviços de TI, por exemplo Zabbix, Grafana ou Prometheus, dentre outros. Atuação em utilização de produtos de gestão de serviços (service desk).Certificação exigida:Certificação Certificação ITIL® 4 FoundationInformações adicionaisNossos benefícios:Plano de Saúde;Plano Odontológico;Seguro Prudential: é concedido ao colaborador, de forma gratuita o seguro de vida, auxílio funeral e cesta natalidade, conforme regras específicas da seguradora;Vale Refeição ou Vale Alimentação;Vale Transporte: é concedido ao colaborador, para uso no trajeto residência – trabalho – residência, e será descontado mensalmente o percentual de 6% sob o valor do salário, limitado ao valor do benefício (opcional);Day off: será concedido ao colaborador folga em virtude do dia do aniversário, devendo este ser usufruído na mesma data e/ou no mês do aniversário;Empréstimo Consignado;Convênios e Parcerias (Instituições de Ensino, Academias, Cursos de Idiomas entre outros);Ginástica Laboral.",Seja Globalweb,vacancy_type_effective,,False,Brasília,Distrito Federal,Brasil,https://sejaglobalweb.gupy.io/job/eyJqb2JJZCI6NTk5Nzc1Miwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,on-site
6001696,2023-11-20T14:31:48.031Z, ANALISTA DE SUPORTE TECNICO PL,"Nosso time é formado por excelentes profissionais da área da tecnologia.Colaboração e comprometimento fazem parte do nosso dia-a-dia, quando desenvolvemos novas funcionalidades, construindo um produto robusto e escalável.Fazendo parte de nossa equipe, seu trabalho irá impactar em milhares de usuários, de algumas das maiores empresas do país, que utilizam nossa solução diariamente.Responsabilidades e atribuiçõesAtividades:Acompanhar chamados abertos nas operadoras responsáveis por acompanhar os Links da área solicitada.Relatórios de disponibilidade e glosas das operadoras;Criar e manter atualizados a base de conhecimento e os procedimentos técnicos;Acompanhar a revisão e atualização dos procedimentos operacionais (documentos);Gerar relatórios sobre o consumo das redes WAN e consumo de banda por cada localidade nas ferramentas de monitoramentos: WhatsUp Gold Premium, CACTI, Icinga;Verificar aplicações indisponíveis nos servidores Windows server 2003/2012;Cadastrar ativos de rede nas ferramentas de monitoramento;Acompanhamento de chamados internos.Conhecimento técnico exigido:Experiência com monitoramento, e ter pelo menos dois anos de atuação em tecnologia.Requisitos e qualificaçõesFormação:Graduação completa em tecnologia ou áreas afins.Informações adicionaisNossos benefícios:Plano de Saúde;Plano Odontológico;Seguro Prudential: é concedido ao colaborador, de forma gratuita o seguro de vida, auxílio funeral e cesta natalidade, conforme regras específicas da seguradora;Vale Refeição ou Vale Alimentação;Vale Transporte: é concedido ao colaborador, para uso no trajeto residência – trabalho – residência, e será descontado mensalmente o percentual de 6% sob o valor do salário, limitado ao valor do benefício (opcional);Day off: será concedido ao colaborador folga em virtude do dia do aniversário, devendo este ser usufruído na mesma data e/ou no mês do aniversário;Empréstimo Consignado;Convênios e Parcerias (Instituições de Ensino, Academias, Cursos de Idiomas entre outros);Ginástica Laboral.",Seja Globalweb,vacancy_type_effective,,False,Brasília,Distrito Federal,Brasil,https://sejaglobalweb.gupy.io/job/eyJqb2JJZCI6NjAwMTY5Niwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,on-site
6006651,2023-11-20T14:26:20.713Z,Analista de Testes Manuais SR- Presencial ,"Você é uma pessoa que adora encontrar problemas? Pra essa vaga, isso não é um problema. É uma ótima habilidade.  Deixa a gente te contar um pouco mais: você pode ser o nosso novo caçador de bugs. Além de buscar os erros do processo de desenvolvimento de  softwares, pode garantir a qualidade nas implementações dos nossos sistemas e ainda ajudar a direcionar as tarefas para que  sejam realizadas pelas pessoas certas. Resumindo em um tweet: você vai nos ajudar a deixar o cliente mais feliz! Demais, né?    A gente não vê a hora de ter o seu selo de aprovação nas nossas entregas.    Vem ser um #Zallper!  Aproveite para conhecer melhor a Zallpy Digital clicando aqui 👉 https://zallpy.com/ 😉Responsabilidades e atribuiçõesComo analista de teste você irá trabalhar junto ao time de desenvolvimento, analisando e aumentando a garantia da qualidade do produto. Buscamos alguém com vontade de se desenvolver em ambiente ágil, inovador e com muitos desafios.Planejar, elaborar cenários de testes e desenvolvimento de simulações;Montagem de ambientes de testes e manutenção dos artefatos de testes (planos, roteiros e script de testes), visando garantir o correto funcionamento das implementações;Registrar evidências da validação de testes e documentar bugs/Falhas.Estabelecer e promover continuamente processos de avaliação para os padrões de engenharia de qualidade para o desenvolvimento de produtos;Atuação com foco na prevenção de inconsistências;Ser um disseminador da cultura de qualidade do produto dentro do time.Reportar erros para a equipe de desenvolvimento.Requisitos e qualificaçõesConhecer e aplicar os conceitos de cobertura de testes (nos diversos níveis);Conhecer e aplicar testes em API (utilização de ferramentas ex: Postman);Conhecimento em testes de sistema WEB;Conhecimento em aplicação de Querys básicas em banco de dados;Experiência em montagem de cenários de testes:Conhecimentos em Git:            Desejável:Vivência em projetos de core bancário (Empréstimo Consignado, Portabilidade de Contratos, Crédito Direto, Cartões etc.)Conhecimentos em TDD e BDD.Informações adicionaisLocais de atuação:PRESENCIAL -Porto Alegre - RSBuscamos!Profissionais dinâmicos, colaborativos, com foco em resultados e apaixonados por tecnologia e inovação que goste de desafios e que tenham o desejo de crescer conosco.Aqui você vai encontrar!Uma galera incrível e uma equipe unida;Energia positiva e o clima perfeito;Oportunidades de aprendizado todos os dias;Nossos dias são uma constante evolução.E para nos ajudar nesta tarefa estamos em busca de talentos que queiram transformar o mundo digital com a gente!#vemserZallpy",Zallpy Digital,vacancy_type_effective,,False,Porto Alegre,Rio Grande do Sul,Brasil,https://zallpy.gupy.io/job/eyJqb2JJZCI6NjAwNjY1MSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,on-site
5963842,2023-11-20T14:23:02.565Z,ANALISTA DE MATERIA PRIMA JR,"O Grupo 3corações é construído por pessoas, antes de tudo, apaixonadas pelo que fazem. Temos orgulho de crescer pela força do trabalho e seguir, cada vez mais longe, sem esquecer a nossa essência e os nossos valores.É pelo nosso jeito simples de ser que celebramos a diversidade de pessoas e as experiências saborosas que entrelaçam histórias.O resultado é uma companhia com produtos de qualidade, colaboradores e consumidores felizes, fornecedores e parceiros integrados em uma mesma missão: proporcionar experiências prazerosas que promovam alegria e bem-estar, criando laços duradouros e gerando valor para todos.Deguste um mundo de possibilidades na maior empresa de café do Brasil!Saiba mais em www.3coracoes.com.brResponsabilidades e atribuiçõesAcompanhar a classificação da matéria prima conforme critérios de qualidade estabelecidos pela empresa;Preencher relatórios para validação das atividades e para extração de dados para os indicadores da área;Monitorar no sistema (SAP) se o planejado está compatível com o recebido;Executar a montagem de matéria prima para degustação;Realizar a gestão dos estoques de insumos;Controlar o cumprimento das normas de segurança e higiene no setor da produção.Requisitos e qualificaçõesEscolaridadeEnsino superior cursando em administração, engenharia de alimentos, engenharia química ou áreas correlatas.NecessárioExperiência na área de alimentos e bebidas;Conhecimento em normas de qualidade e segurança;Conhecimento em Boas Práticas de fabricação;Disponibilidade de horários;Conhecimento em planilhas e apresentações.DesejávelConhecimento em ferramentas de gestão (PDCA);Conhecimento em SAP.Informações adicionaisBenefíciosPlano de Saúde compartilhado;Plano odontológico;Transporte;Refeição;Pack mensal de Produtos da marca;Seguro de Vida;Desconto em Produtos da marca;Gympass.",3corações,vacancy_type_effective,,False,Santa Luzia,Minas Gerais,Brasil,https://3coracoes.gupy.io/job/eyJqb2JJZCI6NTk2Mzg0Miwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,on-site
5994084,2023-11-20T14:12:54.310Z,ANALISTA DE ENGENHARIA PLENO (MS/CG),"A Log está presente no mercado há 15 anos e tornou-se uma das maiores desenvolvedoras de ativos logísticos greenfield e locadoras de galpões de alto padrão do Brasil, atuando desde a incorporação até a gestão dos empreendimentos. ·      Somos éticos e justos nas relações;·      Criamos as melhores soluções para os nossos clientes;·      Operamos com dinamismo e colaboração, incentivando o empreendedorismo;·      Buscamos resultados de longevidade;·      Valorizamos o time, ele é nosso melhor ativo Venha fazer parte da Log, empresa encurta distâncias e conecta pessoas! #VemSerLogResponsabilidades e atribuiçõesResponsabilidades e atribuições: ·      Conduzir processos de forma analítica quanto levantamento do material em projetos, medições de empreiteiros e recebimentos de serviços como executor e fiscalizador de demandas realizadas por auxiliares;·      Elaborar relatórios de acompanhamento dos projetos contratados pela engenharia;·      Coletar e organizar dados: Reunir informações relevantes para os projetos em andamento, como pesquisas de campo, medições e outros dados técnicos;·      Preparar documentos e relatórios: Analisar relatórios, gráficos, desenhos e outros documentos necessários para o andamento do projeto;·      Análises técnicas: Sob a validação de engenheiros, apoiar na realização de cálculos, análises e simulações relacionadas aos projetos;·      Acompanhamento de cronogramas: Contribuem para garantir que as tarefas estejam sendo concluídas dentro dos prazos estabelecidos;·      Executar tarefas de campo: Responsáveis por auxiliar em atividades de campo, como coletar amostras, inspecionar locais de construção e realizar testes.·      Conhecimento das normas e regulamentos pertinentes à área de atuação, de acordo com o tipo de projeto em que irá atuar (construção, meio ambiente, entre outros).Requisitos e qualificações·     Ensino superior completo em cursos relacionados à engenharia, como Técnico em Edificações, Engenharia Civil ou áreas afins.·      Conhecimento básico em ferramentas e softwares de engenharia, como AutoCAD, Excel, entre outros.·      Habilidades de comunicação e trabalho em equipe, para interagir efetivamente com engenheiros e outros membros da equipe.·      Capacidade de organização e atenção aos detalhes para coletar, analisar e documentar dados de forma precisa.·      Interesse em aprender e disposição para auxiliar em diversas tarefas relacionadas a projetos de engenharia.Informações adicionais·      Assistência médica;·      Assistência odontológica;·      Vale Refeição/Alimentação ou refeição na obra;·      Programa de incentivo à prática de atividades físicas.",Log,vacancy_type_effective,,False,Campo Grande,Mato Grosso do Sul,Brasil,https://logcp.gupy.io/job/eyJqb2JJZCI6NTk5NDA4NCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,on-site
6001649,2023-11-20T14:09:02.325Z,Analista de Compras (Mercearia) (Bretas) - Ribeirão das Neves/MG 👔🛒,"🎯 Objetivo da vaga:Estamos em busca de um Analista de Suporte Comercial para a categoria de Mercearia e Perecíveis , o qual será responsável por garantir, controlar e monitorar o abastecimento dos produtos estocados nos CDs nos prazos e quantidades adequadas, ajustando parâmetros de reabastecimento. Gerar informações para suportar o Comprador nas decisões de compra, rentabilidade e competitividade, na busca de atingir os objetivos de vendas, margem e estoque. Realizar cadastro de fornecedores e produtos, além dos contratos comerciais.Responsabilidades e atribuiçõesO QUE VOCÊ TERÁ DE RESPONSABILIDADES 💬📣Dar suporte ao o comprador da categoria de Perecíveis e Mercearia na emissão dos ACORDOS COMERCIAIS;💬 Gerir, acompanhar e cobrar pedidos (regulares e promocionais);📝Revisar exceções e parâmetros;📊 Gerar e acompanhar relatórios e indicadores e tratativa de disponibilidade dos excessos de Loja e CD;✅Participar de reuniões com fornecedores;🔴Acompanhar divergência de preço;🧾Analisar a requisição de pedidos.Requisitos e qualificações🎓 Formação Superior Completa em Administração de Empresas, Ciências Contábeis ou áreas afins;✅ Conhecimento de Pacote Office (Excel, PowerPoint, Access);🎯 Desejável conhecimento no Varejo;💬 Desejável Conhecimento de Produtos do Varejo.Informações adicionaisConfira nossos benefícios 🤩🩺 Assistência médica;🦷 Assistência odontológica;⛑ Seguro de vida;💳 Compras em nossas lojas com desconto em folha;🏷 Desconto de até 10% em compras em toda rede Cencosud Brasil;📚 Descontos em instituições de ensino superior e idiomas;🏦 Empréstimos consignados;📊 Participação nos lucros e resultados da companhia;🧑🏻‍💻Programa de treinamentos para desenvolvimento de carreira;                                                     🚌 Vale-transporte.#VenhaViverUmMundoDeOportunidades 💙🚀",Cencosud Brasil,vacancy_type_effective,2023-11-30T00:00:00.000Z,False,Ribeirão das Neves,Minas Gerais,Brasil,https://cencosudbrasil.gupy.io/job/eyJqb2JJZCI6NjAwMTY0OSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,on-site
6003479,2023-11-20T13:58:41.537Z,Analista Desenvolvedor Pleno,"Estamos buscando uma pessoa [gestor(a), insira aqui o nome do cargo] para o Time Vetta!  Você fará parte de um time de projetos de desenvolvimento e sustentação de sistemas de forma híbrida, sempre conectado com seus pares e colegas, irá alinhar o trabalho e as demandas com líder técnico no cliente, apoiará o time de desenvolvimento júnior.VOCÊ JÁ CONHECE A VETTA?   Na Vetta, acreditamos que a tecnologia e a inovação são essenciais para criar um futuro mais sustentável e eficiente para todos. Como uma empresa líder em digitalização industrial, nossas soluções estão ajudando clientes em todo o mundo a reduzir o consumo de energia, a melhorar a eficiência operacional e apoiar a transição energética através da descarbonização.    Ao se juntar à nossa equipe, você terá a oportunidade de trabalhar em projetos emocionantes e desafiadores com alguns dos maiores especialistas da indústria. Além disso, você fará parte de uma equipe dedicada em gerar um impacto positivo no mundo e em ajudar nossos clientes a alcançar seus objetivos de negócios. O Time Vetta sabe a importância do trabalho em equipe e da colaboração para alcançar resultados que atingem todo o globo – ao mesmo tempo que a carreira de cada um é transformada.    Se você quer compartilhar a sua perspectiva para um mundo mais sustentável, venha ser parte do Time Vetta! 💙 Responsabilidades e atribuiçõesNesse time, você terá a oportunidade de:  Executar a especificação, planejamento, documentação e desenvolvimento dos sistemas Ser responsável no atendimento aos chamados de suporte aos usuáriosParticipar ativamente o desenho do projeto apoiando em todo o ciclo de vida, desde a concepção, até o acompanhamento de produçãoAcompanhar a fila de incidentes e SLAs acordados com as áreas de negócio Ser o ponto focal para dúvidas e questões relacionadas ao sistema, propondo melhorias contínuas nos processosProjetar a arquitetura de sistemas complexos, garantindo escalabilidade e segurança.Solucionar desafios técnicos e problemas críticos de sistemas.Identificar oportunidades para melhorias tecnológicas e eficiência. Requisitos e qualificaçõesO que esperamos de você para essa vaga:  Graduação em Tecnologia da Informação, Ciência da Computação ou Sistema de Informação;Experiência em projetos e sustentação de sistemas;Conhecimento em metodologia de desenvolvimento de sistemas (Ágil);Conhecimento em ferramentas de monitoria – dynatrace, splunk, grafana, kibana entre outros;Experiência média de 5 anos em tecnologias relevantes e metodologias de desenvolvimento:Net CoreNet FrameworkNet Webforms C#ASP APIs ResFullMensageria RabbiMqSQL ServerDDD   Informações adicionaisNOSSOS BENEFÍCIOS: Sendo uma empresa voltada para pessoas, buscamos sempre valorizar a nossa equipe. Ao entrar para o Time Vetta, oferecemos: Cartão Vale Alimentação e Refeição de R$32,00/dia, para ser utilizado em vários estabelecimentos de alimentação e de refeição de acordo com as suas necessidades.Auxílio home office de R$100,00/mês, além de flexibilidade no horário de trabalho.Caso trabalhe no escritório da Vetta, em Belo Horizonte, oferecemos Vale transporte.Pensando no cuidado, oferecemos Plano de saúde e Plano odontológico, com a possibilidade de inclusão dos seus dependentes. Total Pass e Vittude para que você possa cuidar, integralmente, da sua saúde ao praticar atividades físicas e ter contato com profissionais de diferentes áreas da saúde.Clube de Descontos Online – New Value, com descontos em diversas redes de produtos e de serviços. Licença maternidade e paternidade estendida, para os pais e mães viverem essa fase com tranquilidade. PLR - conforme tabela do sindicato. E TEM MAIS...Day-Off de Aniversário.No Dress Code. Vista-se com o que te deixa confortável!Programa de Incentivo à Formação Contínua e Capacitação, para que você possa continuar aprendendo e compartilhando experiências.Quer indicar alguém para a Vetta? Temos Programa de Indicação de Talentos. Se interessou em fazer parte do time? Cadastre-se agora! Ficaremos felizes em ter você conosco. 💙",Vetta Tecnologia,vacancy_type_effective,,False,São Paulo,São Paulo,Brasil,https://vetta.gupy.io/job/eyJqb2JJZCI6NjAwMzQ3OSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,True,hybrid
